"lab","freq","mod","electrode","x","y","amplitude"
"Florida","8.57Hz","square","E34",-73.2735964589411,31.8739532843394,1.26869333333333
"Florida","8.57Hz","square","E35",-58.7070104036568,13.6367088941921,1.25910266666667
"Florida","8.57Hz","square","E36",-45.139000940819,2.34746545549408,3.21298266666667
"Florida","8.57Hz","square","E37",-29.3939238752213,-11.4188613800894,3.38284266666667
"Florida","8.57Hz","square","E38",-111.066561880691,61.2336542760814,1.92455
"Florida","8.57Hz","square","E39",-106.979294016482,12.6447944916077,2.235446
"Florida","8.57Hz","square","E40",-82.0312253490634,0.356499272328901,1.46163733333333
"Florida","8.57Hz","square","E41",-62.3658981365752,-7.23363018257962,1.72785533333333
"Florida","8.57Hz","square","E42",-48.4277069849025,-19.0176228846936,2.93883933333333
"Florida","8.57Hz","square","E43",-132.385776483018,49.089223063604,3.23038333333333
"Florida","8.57Hz","square","E44",-127.856243406767,23.8953117140088,2.74045666666667
"Florida","8.57Hz","square","E45",-102.023724252225,-26.0624191069444,1.95779733333333
"Florida","8.57Hz","square","E46",-77.0757795587277,-24.2279722926707,1.93740066666667
"Florida","8.57Hz","square","E47",-61.3490707363697,-27.4299165836118,2.68083266666667
"Florida","8.57Hz","square","E48",-147.073602828489,55.1905344696692,4.38638
"Florida","8.57Hz","square","E49",-148.427539841507,9.81951733019121,3.91320133333333
"Florida","8.57Hz","square","E50",-87.6147402607277,-51.9804690729627,3.08068
"Florida","8.57Hz","square","E51",-64.3973497966683,-45.8325114211031,4.03383866666667
"Florida","8.57Hz","square","E52",-49.3286473753904,-38.0293353099208,3.16731733333333
"Florida","8.57Hz","square","E53",-31.8703858461666,-30.6802729781934,3.23950266666667
"Florida","8.57Hz","square","E54",-16.3380561246601,-24.5721384105547,4.44074666666667
"Florida","8.57Hz","square","E55",1.86009153028893e-15,-15.1888,5.92004733333333
"Florida","8.57Hz","square","E56",-134.514184844694,-53.5568924748948,4.69460466666667
"Florida","8.57Hz","square","E57",-107.771903337525,-61.2478444600876,2.89068466666667
"Florida","8.57Hz","square","E58",-72.0824426385969,-68.7392048197634,3.182576
"Florida","8.57Hz","square","E59",-49.0164711950736,-60.6384229311954,3.71044466666667
"Florida","8.57Hz","square","E60",-33.5739711579434,-49.4397118183913,4.70385333333333
"Florida","8.57Hz","square","E61",-17.5616376782163,-41.0535015078989,4.56000666666667
"Florida","8.57Hz","square","E62",6.24863782796946e-15,-51.024,6.23855333333333
"Florida","8.57Hz","square","E63",-111.844618176326,-90.215004411638,4.97877333333333
"Florida","8.57Hz","square","E64",-82.7166311762146,-89.8591836311575,3.10783066666667
"Florida","8.57Hz","square","E65",-53.2724548220446,-83.4923179534095,5.04515066666667
"Florida","8.57Hz","square","E66",-32.9982073155436,-70.0930032026051,5.390106
"Florida","8.57Hz","square","E67",-14.9843695227892,-59.7435310808167,5.502908
"Florida","8.57Hz","square","E68",-70.8544927411257,-119.808404222733,4.5371
"Florida","8.57Hz","square","E69",-50.7971288111611,-109.433046236237,3.43199733333333
"Florida","8.57Hz","square","E70",-29.8089612459443,-93.6860097636664,6.259352
"Florida","8.57Hz","square","E71",-12.5941162529112,-75.6650426009803,8.47194266666667
"Florida","8.57Hz","square","E72",8.04078595384169e-15,-65.658,8.54219333333333
"Florida","8.57Hz","square","E73",-34.2137515878335,-132.964697639208,6.03240666666667
"Florida","8.57Hz","square","E74",-15.7052501655887,-118.019611578908,5.37958066666667
"Florida","8.57Hz","square","E75",1.18239648457677e-14,-96.55,11.44074
"Florida","8.57Hz","square","E76",12.5941162529112,-75.6650426009803,10.9973866666667
"Florida","8.57Hz","square","E77",14.9843695227892,-59.7435310808167,9.81603333333333
"Florida","8.57Hz","square","E78",17.5616376782163,-41.0535015078989,5.39119733333333
"Florida","8.57Hz","square","E79",16.3380561246601,-24.5721384105547,3.96463
"Florida","8.57Hz","square","E80",14.2590609871468,-4.99065843399723,2.996524
"Florida","8.57Hz","square","E81",1.66253150865048e-14,-135.756,6.17553266666667
"Florida","8.57Hz","square","E82",15.7052501655887,-118.019611578908,4.55520666666667
"Florida","8.57Hz","square","E83",29.8089612459443,-93.6860097636664,7.83275333333333
"Florida","8.57Hz","square","E84",32.9982073155436,-70.0930032026051,7.67929333333333
"Florida","8.57Hz","square","E85",33.5739711579434,-49.4397118183913,4.728248
"Florida","8.57Hz","square","E86",31.8703858461666,-30.6802729781934,4.28421466666667
"Florida","8.57Hz","square","E87",29.3939238752213,-11.4188613800894,3.586866
"Florida","8.57Hz","square","E88",34.2137515878335,-132.964697639208,4.29661066666667
"Florida","8.57Hz","square","E89",50.7971288111611,-109.433046236237,3.06692733333333
"Florida","8.57Hz","square","E90",53.2724548220446,-83.4923179534095,6.079534
"Florida","8.57Hz","square","E91",49.0164711950736,-60.6384229311954,5.01067533333333
"Florida","8.57Hz","square","E92",49.3286473753904,-38.0293353099208,3.12689133333333
"Florida","8.57Hz","square","E93",48.4277069849025,-19.0176228846936,2.75258066666667
"Florida","8.57Hz","square","E94",70.8544927411257,-119.808404222733,4.56136
"Florida","8.57Hz","square","E95",82.7166311762146,-89.8591836311575,2.792254
"Florida","8.57Hz","square","E96",72.0824426385969,-68.7392048197634,5.38938666666667
"Florida","8.57Hz","square","E97",64.3973497966683,-45.8325114211031,3.71372666666667
"Florida","8.57Hz","square","E98",61.3490707363697,-27.4299165836118,3.06520666666667
"Florida","8.57Hz","square","E99",111.844618176326,-90.215004411638,4.979998
"Florida","8.57Hz","square","E100",107.771903337525,-61.2478444600876,3.09366066666667
"Florida","8.57Hz","square","E101",87.6147402607277,-51.9804690729627,3.22431733333333
"Florida","8.57Hz","square","E102",77.0757795587277,-24.2279722926707,3.11892266666667
"Florida","8.57Hz","square","E103",62.3658981365752,-7.23363018257962,2.10670933333333
"Florida","8.57Hz","square","E104",45.139000940819,2.34746545549408,3.15887466666667
"Florida","8.57Hz","square","E105",28.5960902390953,7.43167134886356,3.63224533333333
"Florida","8.57Hz","square","E106",9.06629877496366,11.5485593631021,3.80406533333333
"Florida","8.57Hz","square","E107",134.514184844694,-53.5568924748948,4.26985933333333
"Florida","8.57Hz","square","E108",102.023724252225,-26.0624191069444,2.167474
"Florida","8.57Hz","square","E109",82.0312253490634,0.356499272328901,2.40244333333333
"Florida","8.57Hz","square","E110",58.7070104036568,13.6367088941921,1.36630933333333
"Florida","8.57Hz","square","E111",39.6304283909149,22.4510456227002,2.253882
"Florida","8.57Hz","square","E112",18.7176485153145,25.0067456910559,2.96443933333333
"Florida","8.57Hz","square","E113",148.427539841507,9.81951733019121,3.688004
"Florida","8.57Hz","square","E114",127.856243406767,23.8953117140088,2.939426
"Florida","8.57Hz","square","E115",106.979294016482,12.6447944916077,2.33472333333333
"Florida","8.57Hz","square","E116",73.2735964589411,31.8739532843394,1.84192066666667
"Florida","8.57Hz","square","E117",50.0298983002845,37.5034658673461,1.15126333333333
"Florida","8.57Hz","square","E118",31.3121246459833,41.9182840077502,1.55335533333333
"Florida","8.57Hz","square","E119",147.073602828489,55.1905344696692,3.93999533333333
"Florida","8.57Hz","square","E120",132.385776483018,49.089223063604,3.03112066666667
"Florida","8.57Hz","square","E121",111.066561880691,61.2336542760814,1.97227333333333
"Florida","8.57Hz","square","E122",86.5427774390136,55.8179182444255,1.675622
"Florida","8.57Hz","square","E123",56.2717346283799,54.0022587112168,1.642726
"Florida","8.57Hz","square","E124",39.5281102525102,53.3724044414846,1.69556
"Florida","8.57Hz","square","E125",107.29091960617,79.3302648808283,2.23816466666667
"Florida","8.57Hz","square","E126",71.1683422201787,126.406610434864,2.723828
"Florida","8.57Hz","square","E127",-71.1683422201787,126.406610434864,2.902912
"Florida","8.57Hz","square","E128",-107.29091960617,79.3302648808283,2.22383533333333
"Florida","8.57Hz","square","Cz",0,0,5.10712333333333
"Florida","8.57Hz","sine","E1",86.719831310897,82.7208230943671,1.42930066666667
"Florida","8.57Hz","sine","E2",60.5117564493148,76.717478004812,2.045238
"Florida","8.57Hz","sine","E3",35.2634825458284,69.6677676887961,2.026638
"Florida","8.57Hz","sine","E4",23.6192388587642,58.8318312797812,1.99136
"Florida","8.57Hz","sine","E5",11.4069836172611,43.8485528695707,1.883974
"Florida","8.57Hz","sine","E6",0,28.614,2.42102266666667
"Florida","8.57Hz","sine","E7",-9.06629877496366,11.5485593631021,2.79629666666667
"Florida","8.57Hz","sine","E8",51.097415472918,96.8083637295249,2.19377
"Florida","8.57Hz","sine","E9",26.8737792539972,88.585411736964,1.71752666666667
"Florida","8.57Hz","sine","E10",16.0697667431522,76.4350039760624,1.78424866666667
"Florida","8.57Hz","sine","E11",0,64.048,1.640096
"Florida","8.57Hz","sine","E12",-11.4069836172611,43.8485528695707,2.08833
"Florida","8.57Hz","sine","E13",-18.7176485153145,25.0067456910559,1.72615866666667
"Florida","8.57Hz","sine","E14",14.1187002915317,105.342066422099,2.38414933333333
"Florida","8.57Hz","sine","E15",0,90.726,1.720552
"Florida","8.57Hz","sine","E16",0,79.014,1.58683
"Florida","8.57Hz","sine","E17",0,114.908,2.48809866666667
"Florida","8.57Hz","sine","E18",-16.0697667431522,76.4350039760624,1.96585066666667
"Florida","8.57Hz","sine","E19",-23.6192388587642,58.8318312797812,1.70666466666667
"Florida","8.57Hz","sine","E20",-31.3121246459833,41.9182840077502,1.70298866666667
"Florida","8.57Hz","sine","E21",-14.1187002915317,105.342066422099,2.37692
"Florida","8.57Hz","sine","E22",-26.8737792539972,88.585411736964,1.833472
"Florida","8.57Hz","sine","E23",-35.2634825458284,69.6677676887961,2.24416466666667
"Florida","8.57Hz","sine","E24",-39.5281102525102,53.3724044414846,1.88395026666667
"Florida","8.57Hz","sine","E25",-51.097415472918,96.8083637295249,1.89569133333333
"Florida","8.57Hz","sine","E26",-60.5117564493148,76.717478004812,1.42777066666667
"Florida","8.57Hz","sine","E27",-56.2717346283799,54.0022587112168,1.50298466666667
"Florida","8.57Hz","sine","E28",-50.0298983002845,37.5034658673461,1.76959933333333
"Florida","8.57Hz","sine","E29",-39.6304283909149,22.4510456227002,1.70542333333333
"Florida","8.57Hz","sine","E30",-28.5960902390953,7.43167134886356,3.76070133333333
"Florida","8.57Hz","sine","E31",-14.2590609871468,-4.99065843399723,3.29764666666667
"Florida","8.57Hz","sine","E32",-86.719831310897,82.7208230943671,1.56823466666667
"Florida","8.57Hz","sine","E33",-86.5427774390136,55.8179182444255,1.59584066666667
"Florida","8.57Hz","sine","E34",-73.2735964589411,31.8739532843394,1.21642
"Florida","8.57Hz","sine","E35",-58.7070104036568,13.6367088941921,1.14228373333333
"Florida","8.57Hz","sine","E36",-45.139000940819,2.34746545549408,2.77076266666667
"Florida","8.57Hz","sine","E37",-29.3939238752213,-11.4188613800894,3.32632466666667
"Florida","8.57Hz","sine","E38",-111.066561880691,61.2336542760814,1.77613466666667
"Florida","8.57Hz","sine","E39",-106.979294016482,12.6447944916077,1.78929666666667
"Florida","8.57Hz","sine","E40",-82.0312253490634,0.356499272328901,1.31219
"Florida","8.57Hz","sine","E41",-62.3658981365752,-7.23363018257962,1.67678866666667
"Florida","8.57Hz","sine","E42",-48.4277069849025,-19.0176228846936,2.61081533333333
"Florida","8.57Hz","sine","E43",-132.385776483018,49.089223063604,3.26202
"Florida","8.57Hz","sine","E44",-127.856243406767,23.8953117140088,2.28413733333333
"Florida","8.57Hz","sine","E45",-102.023724252225,-26.0624191069444,2.24252866666667
"Florida","8.57Hz","sine","E46",-77.0757795587277,-24.2279722926707,2.01651466666667
"Florida","8.57Hz","sine","E47",-61.3490707363697,-27.4299165836118,2.360246
"Florida","8.57Hz","sine","E48",-147.073602828489,55.1905344696692,3.90053066666667
"Florida","8.57Hz","sine","E49",-148.427539841507,9.81951733019121,3.16893
"Florida","8.57Hz","sine","E50",-87.6147402607277,-51.9804690729627,2.74336866666667
"Florida","8.57Hz","sine","E51",-64.3973497966683,-45.8325114211031,3.66479666666667
"Florida","8.57Hz","sine","E52",-49.3286473753904,-38.0293353099208,2.54595733333333
"Florida","8.57Hz","sine","E53",-31.8703858461666,-30.6802729781934,2.77229666666667
"Florida","8.57Hz","sine","E54",-16.3380561246601,-24.5721384105547,3.979484
"Florida","8.57Hz","sine","E55",1.86009153028893e-15,-15.1888,5.80048533333333
"Florida","8.57Hz","sine","E56",-134.514184844694,-53.5568924748948,2.91119266666667
"Florida","8.57Hz","sine","E57",-107.771903337525,-61.2478444600876,2.2982
"Florida","8.57Hz","sine","E58",-72.0824426385969,-68.7392048197634,2.576538
"Florida","8.57Hz","sine","E59",-49.0164711950736,-60.6384229311954,3.424578
"Florida","8.57Hz","sine","E60",-33.5739711579434,-49.4397118183913,3.81878666666667
"Florida","8.57Hz","sine","E61",-17.5616376782163,-41.0535015078989,3.91555666666667
"Florida","8.57Hz","sine","E62",6.24863782796946e-15,-51.024,5.21300533333333
"Florida","8.57Hz","sine","E63",-111.844618176326,-90.215004411638,3.54249266666667
"Florida","8.57Hz","sine","E64",-82.7166311762146,-89.8591836311575,2.675602
"Florida","8.57Hz","sine","E65",-53.2724548220446,-83.4923179534095,4.64333666666667
"Florida","8.57Hz","sine","E66",-32.9982073155436,-70.0930032026051,4.176084
"Florida","8.57Hz","sine","E67",-14.9843695227892,-59.7435310808167,4.466806
"Florida","8.57Hz","sine","E68",-70.8544927411257,-119.808404222733,3.06821533333333
"Florida","8.57Hz","sine","E69",-50.7971288111611,-109.433046236237,2.58396866666667
"Florida","8.57Hz","sine","E70",-29.8089612459443,-93.6860097636664,5.5077
"Florida","8.57Hz","sine","E71",-12.5941162529112,-75.6650426009803,6.652818
"Florida","8.57Hz","sine","E72",8.04078595384169e-15,-65.658,6.68719333333333
"Florida","8.57Hz","sine","E73",-34.2137515878335,-132.964697639208,4.52192066666667
"Florida","8.57Hz","sine","E74",-15.7052501655887,-118.019611578908,4.14794133333333
"Florida","8.57Hz","sine","E75",1.18239648457677e-14,-96.55,8.89324
"Florida","8.57Hz","sine","E76",12.5941162529112,-75.6650426009803,8.88219333333333
"Florida","8.57Hz","sine","E77",14.9843695227892,-59.7435310808167,7.56365666666667
"Florida","8.57Hz","sine","E78",17.5616376782163,-41.0535015078989,5.15357733333333
"Florida","8.57Hz","sine","E79",16.3380561246601,-24.5721384105547,3.56443533333333
"Florida","8.57Hz","sine","E80",14.2590609871468,-4.99065843399723,3.06856266666667
"Florida","8.57Hz","sine","E81",1.66253150865048e-14,-135.756,4.98626666666667
"Florida","8.57Hz","sine","E82",15.7052501655887,-118.019611578908,3.50399133333333
"Florida","8.57Hz","sine","E83",29.8089612459443,-93.6860097636664,6.6886
"Florida","8.57Hz","sine","E84",32.9982073155436,-70.0930032026051,6.212982
"Florida","8.57Hz","sine","E85",33.5739711579434,-49.4397118183913,4.83176266666667
"Florida","8.57Hz","sine","E86",31.8703858461666,-30.6802729781934,4.3961576
"Florida","8.57Hz","sine","E87",29.3939238752213,-11.4188613800894,3.507074
"Florida","8.57Hz","sine","E88",34.2137515878335,-132.964697639208,3.86848
"Florida","8.57Hz","sine","E89",50.7971288111611,-109.433046236237,3.05422666666667
"Florida","8.57Hz","sine","E90",53.2724548220446,-83.4923179534095,5.39952
"Florida","8.57Hz","sine","E91",49.0164711950736,-60.6384229311954,4.895748
"Florida","8.57Hz","sine","E92",49.3286473753904,-38.0293353099208,3.19340733333333
"Florida","8.57Hz","sine","E93",48.4277069849025,-19.0176228846936,2.636202
"Florida","8.57Hz","sine","E94",70.8544927411257,-119.808404222733,4.14383866666667
"Florida","8.57Hz","sine","E95",82.7166311762146,-89.8591836311575,2.66306133333333
"Florida","8.57Hz","sine","E96",72.0824426385969,-68.7392048197634,5.05200666666667
"Florida","8.57Hz","sine","E97",64.3973497966683,-45.8325114211031,3.699904
"Florida","8.57Hz","sine","E98",61.3490707363697,-27.4299165836118,2.69130266666667
"Florida","8.57Hz","sine","E99",111.844618176326,-90.215004411638,3.671766
"Florida","8.57Hz","sine","E100",107.771903337525,-61.2478444600876,2.70087933333333
"Florida","8.57Hz","sine","E101",87.6147402607277,-51.9804690729627,3.107622
"Florida","8.57Hz","sine","E102",77.0757795587277,-24.2279722926707,2.447772
"Florida","8.57Hz","sine","E103",62.3658981365752,-7.23363018257962,1.88052666666667
"Florida","8.57Hz","sine","E104",45.139000940819,2.34746545549408,3.221444
"Florida","8.57Hz","sine","E105",28.5960902390953,7.43167134886356,3.38824866666667
"Florida","8.57Hz","sine","E106",9.06629877496366,11.5485593631021,3.45942066666667
"Florida","8.57Hz","sine","E107",134.514184844694,-53.5568924748948,3.95207866666667
"Florida","8.57Hz","sine","E108",102.023724252225,-26.0624191069444,2.60857333333333
"Florida","8.57Hz","sine","E109",82.0312253490634,0.356499272328901,2.469486
"Florida","8.57Hz","sine","E110",58.7070104036568,13.6367088941921,1.34651133333333
"Florida","8.57Hz","sine","E111",39.6304283909149,22.4510456227002,2.159405
"Florida","8.57Hz","sine","E112",18.7176485153145,25.0067456910559,3.41022066666667
"Florida","8.57Hz","sine","E113",148.427539841507,9.81951733019121,3.49541333333333
"Florida","8.57Hz","sine","E114",127.856243406767,23.8953117140088,2.862756
"Florida","8.57Hz","sine","E115",106.979294016482,12.6447944916077,2.84262733333333
"Florida","8.57Hz","sine","E116",73.2735964589411,31.8739532843394,1.71426133333333
"Florida","8.57Hz","sine","E117",50.0298983002845,37.5034658673461,1.20709
"Florida","8.57Hz","sine","E118",31.3121246459833,41.9182840077502,1.405584
"Florida","8.57Hz","sine","E119",147.073602828489,55.1905344696692,3.296178
"Florida","8.57Hz","sine","E120",132.385776483018,49.089223063604,2.89992066666667
"Florida","8.57Hz","sine","E121",111.066561880691,61.2336542760814,1.78408533333333
"Florida","8.57Hz","sine","E122",86.5427774390136,55.8179182444255,1.87098
"Florida","8.57Hz","sine","E123",56.2717346283799,54.0022587112168,1.378418
"Florida","8.57Hz","sine","E124",39.5281102525102,53.3724044414846,1.579798
"Florida","8.57Hz","sine","E125",107.29091960617,79.3302648808283,1.868666
"Florida","8.57Hz","sine","E126",71.1683422201787,126.406610434864,2.92313066666667
"Florida","8.57Hz","sine","E127",-71.1683422201787,126.406610434864,2.72101
"Florida","8.57Hz","sine","E128",-107.29091960617,79.3302648808283,2.35365466666667
"Florida","8.57Hz","sine","Cz",0,0,4.663036
"Florida","15Hz","square","E1",86.719831310897,82.7208230943671,0.537456
"Florida","15Hz","square","E2",60.5117564493148,76.717478004812,0.991411866666667
"Florida","15Hz","square","E3",35.2634825458284,69.6677676887961,0.710096666666667
"Florida","15Hz","square","E4",23.6192388587642,58.8318312797812,0.840019333333333
"Florida","15Hz","square","E5",11.4069836172611,43.8485528695707,0.719476666666667
"Florida","15Hz","square","E6",0,28.614,0.873164
"Florida","15Hz","square","E7",-9.06629877496366,11.5485593631021,1.10958066666667
"Florida","15Hz","square","E8",51.097415472918,96.8083637295249,0.834978
"Florida","15Hz","square","E9",26.8737792539972,88.585411736964,0.894088666666667
"Florida","15Hz","square","E10",16.0697667431522,76.4350039760624,0.868156666666667
"Florida","15Hz","square","E11",0,64.048,0.982632666666667
"Florida","15Hz","square","E12",-11.4069836172611,43.8485528695707,1.26737533333333
"Florida","15Hz","square","E13",-18.7176485153145,25.0067456910559,1.090122
"Florida","15Hz","square","E14",14.1187002915317,105.342066422099,0.987298
"Florida","15Hz","square","E15",0,90.726,0.708848266666667
"Florida","15Hz","square","E16",0,79.014,1.07045
"Florida","15Hz","square","E17",0,114.908,1.05257733333333
"Florida","15Hz","square","E18",-16.0697667431522,76.4350039760624,1.09604533333333
"Florida","15Hz","square","E19",-23.6192388587642,58.8318312797812,0.705464666666667
"Florida","15Hz","square","E20",-31.3121246459833,41.9182840077502,0.929038
"Florida","15Hz","square","E21",-14.1187002915317,105.342066422099,1.11791866666667
"Florida","15Hz","square","E22",-26.8737792539972,88.585411736964,0.963004
"Florida","15Hz","square","E23",-35.2634825458284,69.6677676887961,1.21732986666667
"Florida","15Hz","square","E24",-39.5281102525102,53.3724044414846,0.938993333333333
"Florida","15Hz","square","E25",-51.097415472918,96.8083637295249,0.911922666666667
"Florida","15Hz","square","E26",-60.5117564493148,76.717478004812,0.721681133333333
"Florida","15Hz","square","E27",-56.2717346283799,54.0022587112168,0.928364
"Florida","15Hz","square","E28",-50.0298983002845,37.5034658673461,0.845223333333333
"Florida","15Hz","square","E29",-39.6304283909149,22.4510456227002,0.7649134
"Florida","15Hz","square","E30",-28.5960902390953,7.43167134886356,1.29430586666667
"Florida","15Hz","square","E31",-14.2590609871468,-4.99065843399723,1.10136666666667
"Florida","15Hz","square","E32",-86.719831310897,82.7208230943671,0.585420666666667
"Florida","15Hz","square","E33",-86.5427774390136,55.8179182444255,0.742578
"Florida","15Hz","square","E34",-73.2735964589411,31.8739532843394,0.847273333333333
"Florida","15Hz","square","E35",-58.7070104036568,13.6367088941921,0.744098
"Florida","15Hz","square","E36",-45.139000940819,2.34746545549408,1.04198
"Florida","15Hz","square","E37",-29.3939238752213,-11.4188613800894,1.64602133333333
"Florida","15Hz","square","E38",-111.066561880691,61.2336542760814,0.810126933333333
"Florida","15Hz","square","E39",-106.979294016482,12.6447944916077,0.804816
"Florida","15Hz","square","E40",-82.0312253490634,0.356499272328901,0.631342666666667
"Florida","15Hz","square","E41",-62.3658981365752,-7.23363018257962,0.889386666666667
"Florida","15Hz","square","E42",-48.4277069849025,-19.0176228846936,1.59592266666667
"Florida","15Hz","square","E43",-132.385776483018,49.089223063604,1.94392533333333
"Florida","15Hz","square","E44",-127.856243406767,23.8953117140088,1.18206866666667
"Florida","15Hz","square","E45",-102.023724252225,-26.0624191069444,1.25127666666667
"Florida","15Hz","square","E46",-77.0757795587277,-24.2279722926707,1.133034
"Florida","15Hz","square","E47",-61.3490707363697,-27.4299165836118,0.973392666666667
"Florida","15Hz","square","E48",-147.073602828489,55.1905344696692,2.49549
"Florida","15Hz","square","E49",-148.427539841507,9.81951733019121,2.2548414
"Florida","15Hz","square","E50",-87.6147402607277,-51.9804690729627,1.24093666666667
"Florida","15Hz","square","E51",-64.3973497966683,-45.8325114211031,2.41269733333333
"Florida","15Hz","square","E52",-49.3286473753904,-38.0293353099208,1.70730133333333
"Florida","15Hz","square","E53",-31.8703858461666,-30.6802729781934,1.92281866666667
"Florida","15Hz","square","E54",-16.3380561246601,-24.5721384105547,1.63875866666667
"Florida","15Hz","square","E55",1.86009153028893e-15,-15.1888,2.11439986666667
"Florida","15Hz","square","E56",-134.514184844694,-53.5568924748948,2.00514933333333
"Florida","15Hz","square","E57",-107.771903337525,-61.2478444600876,1.45437133333333
