"lab","freq","mod","electrode","x","y","amplitudeSNR"
"Florida","8.57Hz","square","E33",-86.5427774390136,55.8179182444255,6.72767646746245
"Florida","8.57Hz","square","E34",-73.2735964589411,31.8739532843394,6.72044744621703
"Florida","8.57Hz","square","E35",-58.7070104036568,13.6367088941921,6.93501530658057
"Florida","8.57Hz","square","E36",-45.139000940819,2.34746545549408,7.54594163443415
"Florida","8.57Hz","square","E37",-29.3939238752213,-11.4188613800894,7.03194794021591
"Florida","8.57Hz","square","E38",-111.066561880691,61.2336542760814,7.04374668882752
"Florida","8.57Hz","square","E39",-106.979294016482,12.6447944916077,7.03591508972772
"Florida","8.57Hz","square","E40",-82.0312253490634,0.356499272328901,6.63413292621439
"Florida","8.57Hz","square","E41",-62.3658981365752,-7.23363018257962,6.60873757176084
"Florida","8.57Hz","square","E42",-48.4277069849025,-19.0176228846936,6.75559228382115
"Florida","8.57Hz","square","E43",-132.385776483018,49.089223063604,7.01934539156404
"Florida","8.57Hz","square","E44",-127.856243406767,23.8953117140088,7.26324202614478
"Florida","8.57Hz","square","E45",-102.023724252225,-26.0624191069444,6.63339038128991
"Florida","8.57Hz","square","E46",-77.0757795587277,-24.2279722926707,7.15865367091404
"Florida","8.57Hz","square","E47",-61.3490707363697,-27.4299165836118,7.24819310192351
"Florida","8.57Hz","square","E48",-147.073602828489,55.1905344696692,6.69053470504874
"Florida","8.57Hz","square","E49",-148.427539841507,9.81951733019121,7.05948399391975
"Florida","8.57Hz","square","E50",-87.6147402607277,-51.9804690729627,7.40757960585229
"Florida","8.57Hz","square","E51",-64.3973497966683,-45.8325114211031,7.09138517292839
"Florida","8.57Hz","square","E52",-49.3286473753904,-38.0293353099208,7.59601620402215
"Florida","8.57Hz","square","E53",-31.8703858461666,-30.6802729781934,6.94487557653741
"Florida","8.57Hz","square","E54",-16.3380561246601,-24.5721384105547,7.94954169802646
"Florida","8.57Hz","square","E55",1.86009153028893e-15,-15.1888,7.05447984090069
"Florida","8.57Hz","square","E56",-134.514184844694,-53.5568924748948,7.51615425839041
"Florida","8.57Hz","square","E57",-107.771903337525,-61.2478444600876,7.36780753134177
"Florida","8.57Hz","square","E58",-72.0824426385969,-68.7392048197634,7.68659211051165
"Florida","8.57Hz","square","E59",-49.0164711950736,-60.6384229311954,7.5599809846036
"Florida","8.57Hz","square","E60",-33.5739711579434,-49.4397118183913,7.48442641765271
"Florida","8.57Hz","square","E61",-17.5616376782163,-41.0535015078989,8.27313181766509
"Florida","8.57Hz","square","E62",6.24863782796946e-15,-51.024,7.81003882153805
"Florida","8.57Hz","square","E63",-111.844618176326,-90.215004411638,7.67546819269481
"Florida","8.57Hz","square","E64",-82.7166311762146,-89.8591836311575,7.23343840123711
"Florida","8.57Hz","square","E65",-53.2724548220446,-83.4923179534095,8.16118819821769
"Florida","8.57Hz","square","E66",-32.9982073155436,-70.0930032026051,7.8599133299909
"Florida","8.57Hz","square","E67",-14.9843695227892,-59.7435310808167,8.07841442000012
"Florida","8.57Hz","square","E68",-70.8544927411257,-119.808404222733,7.8674303319153
"Florida","8.57Hz","square","E69",-50.7971288111611,-109.433046236237,7.8685861054054
"Florida","8.57Hz","square","E70",-29.8089612459443,-93.6860097636664,9.08479945516969
"Florida","8.57Hz","square","E71",-12.5941162529112,-75.6650426009803,9.04329548004302
"Florida","8.57Hz","square","E72",8.04078595384169e-15,-65.658,8.43195302666799
"Florida","8.57Hz","square","E73",-34.2137515878335,-132.964697639208,8.08527427810326
"Florida","8.57Hz","square","E74",-15.7052501655887,-118.019611578908,9.20799368615214
"Florida","8.57Hz","square","E75",1.18239648457677e-14,-96.55,12.168625672052
"Florida","8.57Hz","square","E76",12.5941162529112,-75.6650426009803,10.3586213294152
"Florida","8.57Hz","square","E77",14.9843695227892,-59.7435310808167,9.48922758534506
"Florida","8.57Hz","square","E78",17.5616376782163,-41.0535015078989,8.42643108110226
"Florida","8.57Hz","square","E79",16.3380561246601,-24.5721384105547,7.31002936510019
"Florida","8.57Hz","square","E80",14.2590609871468,-4.99065843399723,7.0571637619963
"Florida","8.57Hz","square","E81",1.66253150865048e-14,-135.756,8.59408937631152
"Florida","8.57Hz","square","E82",15.7052501655887,-118.019611578908,8.82975747160768
"Florida","8.57Hz","square","E83",29.8089612459443,-93.6860097636664,9.93876900764923
"Florida","8.57Hz","square","E84",32.9982073155436,-70.0930032026051,7.98573699908479
"Florida","8.57Hz","square","E85",33.5739711579434,-49.4397118183913,7.59586850953161
"Florida","8.57Hz","square","E86",31.8703858461666,-30.6802729781934,7.32077112335509
"Florida","8.57Hz","square","E87",29.3939238752213,-11.4188613800894,7.19547550164373
"Florida","8.57Hz","square","E88",34.2137515878335,-132.964697639208,7.71117126117411
"Florida","8.57Hz","square","E89",50.7971288111611,-109.433046236237,7.31978005514644
"Florida","8.57Hz","square","E90",53.2724548220446,-83.4923179534095,7.77231799042633
"Florida","8.57Hz","square","E91",49.0164711950736,-60.6384229311954,7.55895477325239
"Florida","8.57Hz","square","E92",49.3286473753904,-38.0293353099208,7.44311294297204
"Florida","8.57Hz","square","E93",48.4277069849025,-19.0176228846936,7.22334481015658
"Florida","8.57Hz","square","E94",70.8544927411257,-119.808404222733,7.07672874772506
"Florida","8.57Hz","square","E95",82.7166311762146,-89.8591836311575,6.93855888849935
"Florida","8.57Hz","square","E96",72.0824426385969,-68.7392048197634,7.84742778494138
"Florida","8.57Hz","square","E97",64.3973497966683,-45.8325114211031,7.69334218258207
"Florida","8.57Hz","square","E98",61.3490707363697,-27.4299165836118,7.18365303618267
"Florida","8.57Hz","square","E99",111.844618176326,-90.215004411638,7.30994004994071
"Florida","8.57Hz","square","E100",107.771903337525,-61.2478444600876,6.62761386445155
"Florida","8.57Hz","square","E101",87.6147402607277,-51.9804690729627,7.34732425128258
"Florida","8.57Hz","square","E102",77.0757795587277,-24.2279722926707,6.91606065267828
"Florida","8.57Hz","square","E103",62.3658981365752,-7.23363018257962,7.17379918752933
"Florida","8.57Hz","square","E104",45.139000940819,2.34746545549408,7.19531389489526
"Florida","8.57Hz","square","E105",28.5960902390953,7.43167134886356,7.48676720930438
"Florida","8.57Hz","square","E106",9.06629877496366,11.5485593631021,6.87702735810622
"Florida","8.57Hz","square","E107",134.514184844694,-53.5568924748948,7.32649065130129
"Florida","8.57Hz","square","E108",102.023724252225,-26.0624191069444,6.75437759689047
"Florida","8.57Hz","square","E109",82.0312253490634,0.356499272328901,6.96406845635464
"Florida","8.57Hz","square","E110",58.7070104036568,13.6367088941921,6.65538642525648
"Florida","8.57Hz","square","E111",39.6304283909149,22.4510456227002,6.88563346970846
"Florida","8.57Hz","square","E112",18.7176485153145,25.0067456910559,6.88293869406234
"Florida","8.57Hz","square","E113",148.427539841507,9.81951733019121,7.10777324236742
"Florida","8.57Hz","square","E114",127.856243406767,23.8953117140088,6.88377062053413
"Florida","8.57Hz","square","E115",106.979294016482,12.6447944916077,6.50013299461594
"Florida","8.57Hz","square","E116",73.2735964589411,31.8739532843394,6.53354590240973
"Florida","8.57Hz","square","E117",50.0298983002845,37.5034658673461,6.3493044339402
"Florida","8.57Hz","square","E118",31.3121246459833,41.9182840077502,6.38779160624471
"Florida","8.57Hz","square","E119",147.073602828489,55.1905344696692,6.74390284198352
"Florida","8.57Hz","square","E120",132.385776483018,49.089223063604,6.81015776487244
"Florida","8.57Hz","square","E121",111.066561880691,61.2336542760814,6.73318208438063
"Florida","8.57Hz","square","E122",86.5427774390136,55.8179182444255,6.72318525168639
"Florida","8.57Hz","square","E123",56.2717346283799,54.0022587112168,6.40264477496544
"Florida","8.57Hz","square","E124",39.5281102525102,53.3724044414846,6.70540138018797
"Florida","8.57Hz","square","E125",107.29091960617,79.3302648808283,6.94088519989416
"Florida","8.57Hz","square","E126",71.1683422201787,126.406610434864,7.18667974206722
"Florida","8.57Hz","square","E127",-71.1683422201787,126.406610434864,7.35005628459755
"Florida","8.57Hz","square","E128",-107.29091960617,79.3302648808283,7.09429122382575
"Florida","8.57Hz","square","Cz",0,0,7.10365824206356
"Florida","8.57Hz","sine","E1",86.719831310897,82.7208230943671,6.46393469109144
"Florida","8.57Hz","sine","E2",60.5117564493148,76.717478004812,6.52040511889244
"Florida","8.57Hz","sine","E3",35.2634825458284,69.6677676887961,6.5741197148499
"Florida","8.57Hz","sine","E4",23.6192388587642,58.8318312797812,6.94850591049362
"Florida","8.57Hz","sine","E5",11.4069836172611,43.8485528695707,6.65377761461767
"Florida","8.57Hz","sine","E6",0,28.614,6.56520710123625
"Florida","8.57Hz","sine","E7",-9.06629877496366,11.5485593631021,7.00140055252547
"Florida","8.57Hz","sine","E8",51.097415472918,96.8083637295249,6.84893374186866
"Florida","8.57Hz","sine","E9",26.8737792539972,88.585411736964,6.90308177108882
"Florida","8.57Hz","sine","E10",16.0697667431522,76.4350039760624,6.50886998564084
"Florida","8.57Hz","sine","E11",0,64.048,6.46067299208685
"Florida","8.57Hz","sine","E12",-11.4069836172611,43.8485528695707,6.55063643577592
"Florida","8.57Hz","sine","E13",-18.7176485153145,25.0067456910559,6.66334137405757
"Florida","8.57Hz","sine","E14",14.1187002915317,105.342066422099,7.48445382463179
"Florida","8.57Hz","sine","E15",0,90.726,6.62644951004158
"Florida","8.57Hz","sine","E16",0,79.014,6.27751219350585
"Florida","8.57Hz","sine","E17",0,114.908,7.0603092593769
"Florida","8.57Hz","sine","E18",-16.0697667431522,76.4350039760624,6.62066005996551
"Florida","8.57Hz","sine","E19",-23.6192388587642,58.8318312797812,6.62466042450353
"Florida","8.57Hz","sine","E20",-31.3121246459833,41.9182840077502,6.48972823966769
"Florida","8.57Hz","sine","E21",-14.1187002915317,105.342066422099,7.14841595129223
"Florida","8.57Hz","sine","E22",-26.8737792539972,88.585411736964,6.81460802906139
"Florida","8.57Hz","sine","E23",-35.2634825458284,69.6677676887961,6.44982054382485
"Florida","8.57Hz","sine","E24",-39.5281102525102,53.3724044414846,6.44219066589915
"Florida","8.57Hz","sine","E25",-51.097415472918,96.8083637295249,7.17988593801065
"Florida","8.57Hz","sine","E26",-60.5117564493148,76.717478004812,7.00613149098411
"Florida","8.57Hz","sine","E27",-56.2717346283799,54.0022587112168,6.58900683404108
"Florida","8.57Hz","sine","E28",-50.0298983002845,37.5034658673461,6.76881982849475
"Florida","8.57Hz","sine","E29",-39.6304283909149,22.4510456227002,6.66398110423918
"Florida","8.57Hz","sine","E30",-28.5960902390953,7.43167134886356,6.92450436833727
"Florida","8.57Hz","sine","E31",-14.2590609871468,-4.99065843399723,6.84539607375287
"Florida","8.57Hz","sine","E32",-86.719831310897,82.7208230943671,6.7407678341746
"Florida","8.57Hz","sine","E33",-86.5427774390136,55.8179182444255,6.40288443047908
"Florida","8.57Hz","sine","E34",-73.2735964589411,31.8739532843394,6.65925439158762
"Florida","8.57Hz","sine","E35",-58.7070104036568,13.6367088941921,6.61934400782568
"Florida","8.57Hz","sine","E36",-45.139000940819,2.34746545549408,7.20241108163022
"Florida","8.57Hz","sine","E37",-29.3939238752213,-11.4188613800894,6.80547518384121
"Florida","8.57Hz","sine","E38",-111.066561880691,61.2336542760814,6.95358756959209
"Florida","8.57Hz","sine","E39",-106.979294016482,12.6447944916077,6.72676359732974
"Florida","8.57Hz","sine","E40",-82.0312253490634,0.356499272328901,6.52419344734257
"Florida","8.57Hz","sine","E41",-62.3658981365752,-7.23363018257962,6.72803549846215
"Florida","8.57Hz","sine","E42",-48.4277069849025,-19.0176228846936,6.89077773469202
"Florida","8.57Hz","sine","E43",-132.385776483018,49.089223063604,7.03536971162182
"Florida","8.57Hz","sine","E44",-127.856243406767,23.8953117140088,6.94035810819999
"Florida","8.57Hz","sine","E45",-102.023724252225,-26.0624191069444,6.61356550052591
"Florida","8.57Hz","sine","E46",-77.0757795587277,-24.2279722926707,6.51441316106902
"Florida","8.57Hz","sine","E47",-61.3490707363697,-27.4299165836118,6.88242713786813
"Florida","8.57Hz","sine","E48",-147.073602828489,55.1905344696692,6.93608596631475
"Florida","8.57Hz","sine","E49",-148.427539841507,9.81951733019121,6.7765229409604
"Florida","8.57Hz","sine","E50",-87.6147402607277,-51.9804690729627,7.39311965668287
"Florida","8.57Hz","sine","E51",-64.3973497966683,-45.8325114211031,7.11615360062358
"Florida","8.57Hz","sine","E52",-49.3286473753904,-38.0293353099208,7.52287034856018
"Florida","8.57Hz","sine","E53",-31.8703858461666,-30.6802729781934,6.96700962073409
"Florida","8.57Hz","sine","E54",-16.3380561246601,-24.5721384105547,7.89615069475351
"Florida","8.57Hz","sine","E55",1.86009153028893e-15,-15.1888,7.10968391150773
"Florida","8.57Hz","sine","E56",-134.514184844694,-53.5568924748948,6.71650437767996
"Florida","8.57Hz","sine","E57",-107.771903337525,-61.2478444600876,6.9543327255217
"Florida","8.57Hz","sine","E58",-72.0824426385969,-68.7392048197634,7.29672564470384
"Florida","8.57Hz","sine","E59",-49.0164711950736,-60.6384229311954,7.42844491662781
"Florida","8.57Hz","sine","E60",-33.5739711579434,-49.4397118183913,7.44121935416443
"Florida","8.57Hz","sine","E61",-17.5616376782163,-41.0535015078989,7.70568008320085
"Florida","8.57Hz","sine","E62",6.24863782796946e-15,-51.024,7.49101174393531
"Florida","8.57Hz","sine","E63",-111.844618176326,-90.215004411638,6.98292896032734
"Florida","8.57Hz","sine","E64",-82.7166311762146,-89.8591836311575,6.77427816381408
"Florida","8.57Hz","sine","E65",-53.2724548220446,-83.4923179534095,7.7603157865773
"Florida","8.57Hz","sine","E66",-32.9982073155436,-70.0930032026051,7.2215024797088
"Florida","8.57Hz","sine","E67",-14.9843695227892,-59.7435310808167,7.3065762588454
"Florida","8.57Hz","sine","E68",-70.8544927411257,-119.808404222733,6.86289123312161
"Florida","8.57Hz","sine","E69",-50.7971288111611,-109.433046236237,7.02280033245748
"Florida","8.57Hz","sine","E70",-29.8089612459443,-93.6860097636664,8.24995344568094
"Florida","8.57Hz","sine","E71",-12.5941162529112,-75.6650426009803,8.04006672111579
"Florida","8.57Hz","sine","E72",8.04078595384169e-15,-65.658,7.99194677147988
"Florida","8.57Hz","sine","E73",-34.2137515878335,-132.964697639208,7.37117929549454
"Florida","8.57Hz","sine","E74",-15.7052501655887,-118.019611578908,8.12297778762154
"Florida","8.57Hz","sine","E75",1.18239648457677e-14,-96.55,10.0302379721231
"Florida","8.57Hz","sine","E76",12.5941162529112,-75.6650426009803,9.48071949906644
"Florida","8.57Hz","sine","E77",14.9843695227892,-59.7435310808167,8.81355621423721
"Florida","8.57Hz","sine","E78",17.5616376782163,-41.0535015078989,7.91312171662862
"Florida","8.57Hz","sine","E79",16.3380561246601,-24.5721384105547,7.405754705741
"Florida","8.57Hz","sine","E80",14.2590609871468,-4.99065843399723,7.04131497427518
"Florida","8.57Hz","sine","E81",1.66253150865048e-14,-135.756,7.58539320689586
"Florida","8.57Hz","sine","E82",15.7052501655887,-118.019611578908,7.98488789186501
"Florida","8.57Hz","sine","E83",29.8089612459443,-93.6860097636664,8.88790278799043
"Florida","8.57Hz","sine","E84",32.9982073155436,-70.0930032026051,7.69890551914326
"Florida","8.57Hz","sine","E85",33.5739711579434,-49.4397118183913,7.45294131309361
"Florida","8.57Hz","sine","E86",31.8703858461666,-30.6802729781934,7.36948313997079
"Florida","8.57Hz","sine","E87",29.3939238752213,-11.4188613800894,7.36977121646232
"Florida","8.57Hz","sine","E88",34.2137515878335,-132.964697639208,7.28686560438881
"Florida","8.57Hz","sine","E89",50.7971288111611,-109.433046236237,7.56624661382671
"Florida","8.57Hz","sine","E90",53.2724548220446,-83.4923179534095,7.53368855088122
"Florida","8.57Hz","sine","E91",49.0164711950736,-60.6384229311954,7.33566571771187
"Florida","8.57Hz","sine","E92",49.3286473753904,-38.0293353099208,7.14332016423827
"Florida","8.57Hz","sine","E93",48.4277069849025,-19.0176228846936,6.67007504220859
"Florida","8.57Hz","sine","E94",70.8544927411257,-119.808404222733,6.98960871019341
"Florida","8.57Hz","sine","E95",82.7166311762146,-89.8591836311575,7.06500048469076
"Florida","8.57Hz","sine","E96",72.0824426385969,-68.7392048197634,7.61370757604342
"Florida","8.57Hz","sine","E97",64.3973497966683,-45.8325114211031,7.3552724624584
"Florida","8.57Hz","sine","E98",61.3490707363697,-27.4299165836118,7.20889469952966
"Florida","8.57Hz","sine","E99",111.844618176326,-90.215004411638,6.96864555442211
"Florida","8.57Hz","sine","E100",107.771903337525,-61.2478444600876,7.1505448017667
"Florida","8.57Hz","sine","E101",87.6147402607277,-51.9804690729627,7.18443905368269
"Florida","8.57Hz","sine","E102",77.0757795587277,-24.2279722926707,6.98061642534125
"Florida","8.57Hz","sine","E103",62.3658981365752,-7.23363018257962,6.86892659538029
"Florida","8.57Hz","sine","E104",45.139000940819,2.34746545549408,6.94210761577295
"Florida","8.57Hz","sine","E105",28.5960902390953,7.43167134886356,7.19963088033531
"Florida","8.57Hz","sine","E106",9.06629877496366,11.5485593631021,7.09601125513154
"Florida","8.57Hz","sine","E107",134.514184844694,-53.5568924748948,7.1421333767595
"Florida","8.57Hz","sine","E108",102.023724252225,-26.0624191069444,6.70482393780642
"Florida","8.57Hz","sine","E109",82.0312253490634,0.356499272328901,6.8523943776485
"Florida","8.57Hz","sine","E110",58.7070104036568,13.6367088941921,6.62133975249141
"Florida","8.57Hz","sine","E111",39.6304283909149,22.4510456227002,6.9411722878684
"Florida","8.57Hz","sine","E112",18.7176485153145,25.0067456910559,6.82087119005154
"Florida","8.57Hz","sine","E113",148.427539841507,9.81951733019121,6.83717262380274
"Florida","8.57Hz","sine","E114",127.856243406767,23.8953117140088,6.9780185187476
"Florida","8.57Hz","sine","E115",106.979294016482,12.6447944916077,6.31660588461012
"Florida","8.57Hz","sine","E116",73.2735964589411,31.8739532843394,6.71915948325936
"Florida","8.57Hz","sine","E117",50.0298983002845,37.5034658673461,6.55816434174591
"Florida","8.57Hz","sine","E118",31.3121246459833,41.9182840077502,6.57470740004227
"Florida","8.57Hz","sine","E119",147.073602828489,55.1905344696692,6.84931222240409
"Florida","8.57Hz","sine","E120",132.385776483018,49.089223063604,6.90508089761952
"Florida","8.57Hz","sine","E121",111.066561880691,61.2336542760814,6.60987569457136
"Florida","8.57Hz","sine","E122",86.5427774390136,55.8179182444255,6.72377619309177
"Florida","8.57Hz","sine","E123",56.2717346283799,54.0022587112168,6.38927653722714
"Florida","8.57Hz","sine","E124",39.5281102525102,53.3724044414846,6.85896787258079
"Florida","8.57Hz","sine","E125",107.29091960617,79.3302648808283,6.61471822712954
"Florida","8.57Hz","sine","E126",71.1683422201787,126.406610434864,6.99903196519509
"Florida","8.57Hz","sine","E127",-71.1683422201787,126.406610434864,7.12066473159553
"Florida","8.57Hz","sine","E128",-107.29091960617,79.3302648808283,6.98093852765994
"Florida","8.57Hz","sine","Cz",0,0,7.05489748445819
"Florida","15Hz","square","E1",86.719831310897,82.7208230943671,8.5422350369116
"Florida","15Hz","square","E2",60.5117564493148,76.717478004812,8.51796280304043
"Florida","15Hz","square","E3",35.2634825458284,69.6677676887961,8.63144344767249
"Florida","15Hz","square","E4",23.6192388587642,58.8318312797812,8.5238974544097
"Florida","15Hz","square","E5",11.4069836172611,43.8485528695707,7.89772731587944
"Florida","15Hz","square","E6",0,28.614,8.32730401704612
"Florida","15Hz","square","E7",-9.06629877496366,11.5485593631021,8.99692957134083
"Florida","15Hz","square","E8",51.097415472918,96.8083637295249,8.48955287024447
"Florida","15Hz","square","E9",26.8737792539972,88.585411736964,8.42620719969526
"Florida","15Hz","square","E10",16.0697667431522,76.4350039760624,8.40913552897421
"Florida","15Hz","square","E11",0,64.048,8.4090695029316
"Florida","15Hz","square","E12",-11.4069836172611,43.8485528695707,8.67801153514091
"Florida","15Hz","square","E13",-18.7176485153145,25.0067456910559,8.81989121702854
"Florida","15Hz","square","E14",14.1187002915317,105.342066422099,8.67566558985008
"Florida","15Hz","square","E15",0,90.726,8.2492912674253
"Florida","15Hz","square","E16",0,79.014,8.44996682762273
"Florida","15Hz","square","E17",0,114.908,8.6621758903015
"Florida","15Hz","square","E18",-16.0697667431522,76.4350039760624,8.59694015109117
"Florida","15Hz","square","E19",-23.6192388587642,58.8318312797812,8.48601526026243
"Florida","15Hz","square","E20",-31.3121246459833,41.9182840077502,8.30090864358489
"Florida","15Hz","square","E21",-14.1187002915317,105.342066422099,8.48687699905952
"Florida","15Hz","square","E22",-26.8737792539972,88.585411736964,8.43582242842654
"Florida","15Hz","square","E23",-35.2634825458284,69.6677676887961,8.07878575123785
"Florida","15Hz","square","E24",-39.5281102525102,53.3724044414846,8.54442912198298
"Florida","15Hz","square","E25",-51.097415472918,96.8083637295249,8.66581222913551
"Florida","15Hz","square","E26",-60.5117564493148,76.717478004812,8.7397640463333
"Florida","15Hz","square","E27",-56.2717346283799,54.0022587112168,8.51061728935419
"Florida","15Hz","square","E28",-50.0298983002845,37.5034658673461,8.14898535378372
"Florida","15Hz","square","E29",-39.6304283909149,22.4510456227002,8.13287687295653
"Florida","15Hz","square","E30",-28.5960902390953,7.43167134886356,8.86603152901335
"Florida","15Hz","square","E31",-14.2590609871468,-4.99065843399723,8.74549827818232
"Florida","15Hz","square","E32",-86.719831310897,82.7208230943671,8.18060832196829
"Florida","15Hz","square","E33",-86.5427774390136,55.8179182444255,8.17978997955313
"Florida","15Hz","square","E34",-73.2735964589411,31.8739532843394,8.39134968055152
"Florida","15Hz","square","E35",-58.7070104036568,13.6367088941921,8.89173579663642
"Florida","15Hz","square","E36",-45.139000940819,2.34746545549408,8.78033146705011
"Florida","15Hz","square","E37",-29.3939238752213,-11.4188613800894,8.67864653541683
"Florida","15Hz","square","E38",-111.066561880691,61.2336542760814,8.5701956131238
"Florida","15Hz","square","E39",-106.979294016482,12.6447944916077,8.4058562035959
"Florida","15Hz","square","E40",-82.0312253490634,0.356499272328901,8.36311360894905
"Florida","15Hz","square","E41",-62.3658981365752,-7.23363018257962,8.5843246497201
"Florida","15Hz","square","E42",-48.4277069849025,-19.0176228846936,8.34366968049743
"Florida","15Hz","square","E43",-132.385776483018,49.089223063604,9.01494637679232
"Florida","15Hz","square","E44",-127.856243406767,23.8953117140088,8.59545406453217
"Florida","15Hz","square","E45",-102.023724252225,-26.0624191069444,8.33301141452688
"Florida","15Hz","square","E46",-77.0757795587277,-24.2279722926707,8.82691634372198
"Florida","15Hz","square","E47",-61.3490707363697,-27.4299165836118,8.43347236162695
"Florida","15Hz","square","E48",-147.073602828489,55.1905344696692,8.94907371166496
"Florida","15Hz","square","E49",-148.427539841507,9.81951733019121,8.79064150221849
"Florida","15Hz","square","E50",-87.6147402607277,-51.9804690729627,8.98186700670573
"Florida","15Hz","square","E51",-64.3973497966683,-45.8325114211031,8.7676865779477
"Florida","15Hz","square","E52",-49.3286473753904,-38.0293353099208,9.36015505506619
"Florida","15Hz","square","E53",-31.8703858461666,-30.6802729781934,9.11266108856863
"Florida","15Hz","square","E54",-16.3380561246601,-24.5721384105547,8.84012089297213
"Florida","15Hz","square","E55",1.86009153028893e-15,-15.1888,8.78764151482403
