"lab","freq","mod","electrode","x","y","amplitudeSNR"
"Leipzig","6Hz","sine","P9",-103.374573507242,-75.1060239674276,5.55878747100739
"Leipzig","6Hz","sine","PO7",-60.0845840598412,-82.6993351989959,5.67180724754576
"Leipzig","6Hz","sine","PO3",-34.7485187168438,-74.5184388657274,6.15310866375243
"Leipzig","6Hz","sine","O1",-31.5883351989959,-97.2188992087232,8.97892928408693
"Leipzig","6Hz","sine","Iz",1.5648291870145e-14,-127.778,15.8138499294827
"Leipzig","6Hz","sine","Oz",1.25185845102441e-14,-102.222,12.7957870748399
"Leipzig","6Hz","sine","POz",9.3888771503431e-15,-76.666,6.36054897938375
"Leipzig","6Hz","sine","Pz",6.25941471980195e-15,-51.112,6.43169434772214
"Leipzig","6Hz","sine","CPz",3.12970735990098e-15,-25.556,4.98949135445266
"Leipzig","6Hz","sine","Fpz",0,102.222,5.08705838004622
"Leipzig","6Hz","sine","Fp2",31.5883351989959,97.2188992087232,5.02927289373594
"Leipzig","6Hz","sine","AF8",60.0845840598412,82.6993351989959,4.88250968517739
"Leipzig","6Hz","sine","AF4",34.7485187168438,74.5184388657274,5.0622027934975
"Leipzig","6Hz","sine","Afz",0,76.666,4.97096853880798
"Leipzig","6Hz","sine","Fz",0,51.112,5.19927160974675
"Leipzig","6Hz","sine","F2",20.8116439038144,51.5106262243125,5.08983152687419
"Leipzig","6Hz","sine","F4",41.9542731897285,51.8092126664904,4.92806909931879
"Leipzig","6Hz","sine","F6",62.8929681582845,54.6720231218949,4.74940235458736
"Leipzig","6Hz","sine","F8",82.6993351989959,60.0845840598412,4.8147702697895
"Leipzig","6Hz","sine","FT8",97.2188992087232,31.5883351989959,4.75014159821383
"Leipzig","6Hz","sine","FC6",74.6864341197762,28.669435963624,4.45194541615836
"Leipzig","6Hz","sine","FC4",49.0530364688705,26.081962142133,4.78169829847701
"Leipzig","6Hz","sine","FC2",25.1418887118689,25.1418887118689,4.96605084825886
"Leipzig","6Hz","sine","FCz",0,25.556,5.03662891448384
"Leipzig","6Hz","sine","Cz",0,0,5.21902519750349
"Leipzig","6Hz","sine","C2",25.556,1.56485367995049e-15,5.14360290317931
"Leipzig","6Hz","sine","C4",51.112,3.12970735990098e-15,4.82959709326975
"Leipzig","6Hz","sine","C6",76.666,4.69443857517155e-15,4.8065137828356
"Leipzig","6Hz","sine","T8",102.222,6.25929225512204e-15,12.3017515619498
"Leipzig","6Hz","sine","TP8",97.2188992087232,-31.5883351989959,5.08140056575042
"Leipzig","6Hz","sine","CP6",74.6864341197762,-28.669435963624,4.97695104467162
"Leipzig","6Hz","sine","CP4",49.0530364688705,-26.081962142133,5.08715794643936
"Leipzig","6Hz","sine","CP2",25.1418887118689,-25.1418887118689,5.14607698933267
"Leipzig","6Hz","sine","P2",20.8116439038144,-51.5106262243124,7.00435722437336
"Leipzig","6Hz","sine","P4",41.9542731897285,-51.8092126664904,7.16021836790465
"Leipzig","6Hz","sine","P6",62.8929681582845,-54.6720231218949,6.66511844754854
"Leipzig","6Hz","sine","P8",82.6993351989959,-60.0845840598412,6.04658697362867
"Leipzig","6Hz","sine","P10",103.374573507242,-75.1060239674276,5.8790650417394
"Leipzig","6Hz","sine","PO8",60.0845840598412,-82.6993351989959,6.91853468858536
"Leipzig","6Hz","sine","PO4",34.7485187168438,-74.5184388657274,6.95935429275419
"Leipzig","6Hz","sine","O2",31.5883351989959,-97.2188992087232,9.19524393722063
"Leipzig","8.57Hz","square","Fp1",-31.5883351989959,97.2188992087232,6.32262584878781
"Leipzig","8.57Hz","square","AF7",-60.0845840598412,82.6993351989959,6.04566768072816
"Leipzig","8.57Hz","square","AF3",-34.7485187168438,74.5184388657274,6.05850577429432
"Leipzig","8.57Hz","square","F1",-20.8116439038144,51.5106262243125,6.48126556374797
"Leipzig","8.57Hz","square","F3",-41.9542731897285,51.8092126664904,6.08004492859383
"Leipzig","8.57Hz","square","F5",-62.8929681582845,54.6720231218949,6.17360870736474
"Leipzig","8.57Hz","square","F7",-82.6993351989959,60.0845840598412,6.25586840378997
"Leipzig","8.57Hz","square","FT7",-97.2188992087232,31.5883351989959,6.17337642385337
"Leipzig","8.57Hz","square","FC5",-74.6864341197762,28.669435963624,5.96714541054572
"Leipzig","8.57Hz","square","FC3",-49.0530364688705,26.081962142133,6.35933567828643
"Leipzig","8.57Hz","square","FC1",-25.1418887118689,25.1418887118689,6.2921234881143
"Leipzig","8.57Hz","square","C1",-25.556,1.56485367995049e-15,6.38240998597183
"Leipzig","8.57Hz","square","C3",-51.112,3.12970735990098e-15,6.06113363119962
"Leipzig","8.57Hz","square","C5",-76.666,4.69443857517155e-15,6.20784092374721
"Leipzig","8.57Hz","square","T7",-102.222,6.25929225512204e-15,14.1661779596782
"Leipzig","8.57Hz","square","TP7",-97.2188992087232,-31.5883351989959,6.81154874570755
"Leipzig","8.57Hz","square","CP5",-74.6864341197762,-28.669435963624,6.3643977023533
"Leipzig","8.57Hz","square","CP3",-49.0530364688705,-26.081962142133,6.63176541524137
"Leipzig","8.57Hz","square","CP1",-25.1418887118689,-25.1418887118689,7.05762130897292
"Leipzig","8.57Hz","square","P1",-20.8116439038144,-51.5106262243124,8.91848722998285
"Leipzig","8.57Hz","square","P3",-41.9542731897285,-51.8092126664904,8.64949984106758
"Leipzig","8.57Hz","square","P5",-62.8929681582845,-54.6720231218949,9.01357029028971
"Leipzig","8.57Hz","square","P7",-82.6993351989959,-60.0845840598412,9.27357134202174
"Leipzig","8.57Hz","square","P9",-103.374573507242,-75.1060239674276,9.1007224894909
"Leipzig","8.57Hz","square","PO7",-60.0845840598412,-82.6993351989959,9.58782557783427
"Leipzig","8.57Hz","square","PO3",-34.7485187168438,-74.5184388657274,8.44839400039041
"Leipzig","8.57Hz","square","O1",-31.5883351989959,-97.2188992087232,11.1973481602476
"Leipzig","8.57Hz","square","Iz",1.5648291870145e-14,-127.778,20.8408220017696
"Leipzig","8.57Hz","square","Oz",1.25185845102441e-14,-102.222,16.7702040030076
"Leipzig","8.57Hz","square","POz",9.3888771503431e-15,-76.666,8.96019929333739
"Leipzig","8.57Hz","square","Pz",6.25941471980195e-15,-51.112,9.56856544331839
"Leipzig","8.57Hz","square","CPz",3.12970735990098e-15,-25.556,7.47718474950012
"Leipzig","8.57Hz","square","Fpz",0,102.222,6.166285079607
"Leipzig","8.57Hz","square","Fp2",31.5883351989959,97.2188992087232,6.12872195624157
"Leipzig","8.57Hz","square","AF8",60.0845840598412,82.6993351989959,6.11853266627104
"Leipzig","8.57Hz","square","AF4",34.7485187168438,74.5184388657274,6.07133458601895
"Leipzig","8.57Hz","square","Afz",0,76.666,6.03937438881637
"Leipzig","8.57Hz","square","Fz",0,51.112,6.18177359986712
"Leipzig","8.57Hz","square","F2",20.8116439038144,51.5106262243125,6.14801966796583
"Leipzig","8.57Hz","square","F4",41.9542731897285,51.8092126664904,6.11118326664576
"Leipzig","8.57Hz","square","F6",62.8929681582845,54.6720231218949,5.95306525091746
"Leipzig","8.57Hz","square","F8",82.6993351989959,60.0845840598412,6.26200976518204
"Leipzig","8.57Hz","square","FT8",97.2188992087232,31.5883351989959,6.33112862790184
"Leipzig","8.57Hz","square","FC6",74.6864341197762,28.669435963624,6.1965888033202
"Leipzig","8.57Hz","square","FC4",49.0530364688705,26.081962142133,6.21779236947296
"Leipzig","8.57Hz","square","FC2",25.1418887118689,25.1418887118689,6.46233855132553
"Leipzig","8.57Hz","square","FCz",0,25.556,6.42355135581774
"Leipzig","8.57Hz","square","Cz",0,0,6.31363648839611
"Leipzig","8.57Hz","square","C2",25.556,1.56485367995049e-15,6.49809202140485
"Leipzig","8.57Hz","square","C4",51.112,3.12970735990098e-15,6.06939534156353
"Leipzig","8.57Hz","square","C6",76.666,4.69443857517155e-15,6.49901160987841
"Leipzig","8.57Hz","square","T8",102.222,6.25929225512204e-15,16.0667520502065
"Leipzig","8.57Hz","square","TP8",97.2188992087232,-31.5883351989959,7.0613547238737
"Leipzig","8.57Hz","square","CP6",74.6864341197762,-28.669435963624,7.37810710231316
"Leipzig","8.57Hz","square","CP4",49.0530364688705,-26.081962142133,7.04602532458514
"Leipzig","8.57Hz","square","CP2",25.1418887118689,-25.1418887118689,7.20657410752018
"Leipzig","8.57Hz","square","P2",20.8116439038144,-51.5106262243124,9.6019633146096
"Leipzig","8.57Hz","square","P4",41.9542731897285,-51.8092126664904,9.44771291023986
"Leipzig","8.57Hz","square","P6",62.8929681582845,-54.6720231218949,10.9788085538978
"Leipzig","8.57Hz","square","P8",82.6993351989959,-60.0845840598412,11.2213940808692
"Leipzig","8.57Hz","square","P10",103.374573507242,-75.1060239674276,10.5563906658009
"Leipzig","8.57Hz","square","PO8",60.0845840598412,-82.6993351989959,11.4865967786966
"Leipzig","8.57Hz","square","PO4",34.7485187168438,-74.5184388657274,8.88117369087216
"Leipzig","8.57Hz","square","O2",31.5883351989959,-97.2188992087232,12.7001382970605
"Leipzig","8.57Hz","sine","Fp1",-31.5883351989959,97.2188992087232,6.03082208611294
"Leipzig","8.57Hz","sine","AF7",-60.0845840598412,82.6993351989959,5.70281846422079
"Leipzig","8.57Hz","sine","AF3",-34.7485187168438,74.5184388657274,6.09383032749797
"Leipzig","8.57Hz","sine","F1",-20.8116439038144,51.5106262243125,6.35799326407694
"Leipzig","8.57Hz","sine","F3",-41.9542731897285,51.8092126664904,6.33677227601815
"Leipzig","8.57Hz","sine","F5",-62.8929681582845,54.6720231218949,5.90290180874881
"Leipzig","8.57Hz","sine","F7",-82.6993351989959,60.0845840598412,5.95068156682943
"Leipzig","8.57Hz","sine","FT7",-97.2188992087232,31.5883351989959,5.97400248923037
"Leipzig","8.57Hz","sine","FC5",-74.6864341197762,28.669435963624,5.77475054342252
"Leipzig","8.57Hz","sine","FC3",-49.0530364688705,26.081962142133,6.43020590964071
"Leipzig","8.57Hz","sine","FC1",-25.1418887118689,25.1418887118689,6.59951565473657
"Leipzig","8.57Hz","sine","C1",-25.556,1.56485367995049e-15,6.27315378287838
"Leipzig","8.57Hz","sine","C3",-51.112,3.12970735990098e-15,5.95077480987718
"Leipzig","8.57Hz","sine","C5",-76.666,4.69443857517155e-15,5.89102621525756
"Leipzig","8.57Hz","sine","T7",-102.222,6.25929225512204e-15,11.3154370088122
"Leipzig","8.57Hz","sine","TP7",-97.2188992087232,-31.5883351989959,6.52862104102693
"Leipzig","8.57Hz","sine","CP5",-74.6864341197762,-28.669435963624,6.2127098754964
"Leipzig","8.57Hz","sine","CP3",-49.0530364688705,-26.081962142133,6.2735249971659
"Leipzig","8.57Hz","sine","CP1",-25.1418887118689,-25.1418887118689,6.73796782263785
"Leipzig","8.57Hz","sine","P1",-20.8116439038144,-51.5106262243124,7.8014518175497
"Leipzig","8.57Hz","sine","P3",-41.9542731897285,-51.8092126664904,7.22569537274742
"Leipzig","8.57Hz","sine","P5",-62.8929681582845,-54.6720231218949,7.18988575701303
"Leipzig","8.57Hz","sine","P7",-82.6993351989959,-60.0845840598412,7.39997907943469
"Leipzig","8.57Hz","sine","P9",-103.374573507242,-75.1060239674276,7.41850015947475
"Leipzig","8.57Hz","sine","PO7",-60.0845840598412,-82.6993351989959,8.08035406393789
"Leipzig","8.57Hz","sine","PO3",-34.7485187168438,-74.5184388657274,7.1272725890909
"Leipzig","8.57Hz","sine","O1",-31.5883351989959,-97.2188992087232,9.21858575394682
"Leipzig","8.57Hz","sine","Iz",1.5648291870145e-14,-127.778,13.5173602105231
"Leipzig","8.57Hz","sine","Oz",1.25185845102441e-14,-102.222,11.3048076642274
"Leipzig","8.57Hz","sine","POz",9.3888771503431e-15,-76.666,7.32832442836413
"Leipzig","8.57Hz","sine","Pz",6.25941471980195e-15,-51.112,8.12638209512667
"Leipzig","8.57Hz","sine","CPz",3.12970735990098e-15,-25.556,6.84312508813932
"Leipzig","8.57Hz","sine","Fpz",0,102.222,6.05030900185764
"Leipzig","8.57Hz","sine","Fp2",31.5883351989959,97.2188992087232,6.2614847971379
"Leipzig","8.57Hz","sine","AF8",60.0845840598412,82.6993351989959,6.10907772475054
"Leipzig","8.57Hz","sine","AF4",34.7485187168438,74.5184388657274,6.15392378982354
"Leipzig","8.57Hz","sine","Afz",0,76.666,6.26687146984009
"Leipzig","8.57Hz","sine","Fz",0,51.112,6.36825019010453
"Leipzig","8.57Hz","sine","F2",20.8116439038144,51.5106262243125,6.2064361631624
"Leipzig","8.57Hz","sine","F4",41.9542731897285,51.8092126664904,6.32101754575608
"Leipzig","8.57Hz","sine","F6",62.8929681582845,54.6720231218949,6.17336097065894
"Leipzig","8.57Hz","sine","F8",82.6993351989959,60.0845840598412,6.39952548961075
"Leipzig","8.57Hz","sine","FT8",97.2188992087232,31.5883351989959,6.00949770377225
"Leipzig","8.57Hz","sine","FC6",74.6864341197762,28.669435963624,6.05594561312286
"Leipzig","8.57Hz","sine","FC4",49.0530364688705,26.081962142133,6.07671508676689
"Leipzig","8.57Hz","sine","FC2",25.1418887118689,25.1418887118689,6.30293438973521
"Leipzig","8.57Hz","sine","FCz",0,25.556,6.58640314952563
"Leipzig","8.57Hz","sine","Cz",0,0,6.46063041514344
"Leipzig","8.57Hz","sine","C2",25.556,1.56485367995049e-15,6.23176685263331
"Leipzig","8.57Hz","sine","C4",51.112,3.12970735990098e-15,6.19452366430217
"Leipzig","8.57Hz","sine","C6",76.666,4.69443857517155e-15,6.21845836347702
"Leipzig","8.57Hz","sine","T8",102.222,6.25929225512204e-15,12.6105866275017
"Leipzig","8.57Hz","sine","TP8",97.2188992087232,-31.5883351989959,6.38328421948297
"Leipzig","8.57Hz","sine","CP6",74.6864341197762,-28.669435963624,6.43031893010146
"Leipzig","8.57Hz","sine","CP4",49.0530364688705,-26.081962142133,6.32459568268467
"Leipzig","8.57Hz","sine","CP2",25.1418887118689,-25.1418887118689,6.95812348952604
"Leipzig","8.57Hz","sine","P2",20.8116439038144,-51.5106262243124,8.38915800179056
"Leipzig","8.57Hz","sine","P4",41.9542731897285,-51.8092126664904,7.87705041036336
"Leipzig","8.57Hz","sine","P6",62.8929681582845,-54.6720231218949,7.68411547893454
"Leipzig","8.57Hz","sine","P8",82.6993351989959,-60.0845840598412,8.16194824966855
"Leipzig","8.57Hz","sine","P10",103.374573507242,-75.1060239674276,7.99029012146301
"Leipzig","8.57Hz","sine","PO8",60.0845840598412,-82.6993351989959,8.76611302609329
"Leipzig","8.57Hz","sine","PO4",34.7485187168438,-74.5184388657274,7.0724456343683
"Leipzig","8.57Hz","sine","O2",31.5883351989959,-97.2188992087232,10.0880552875319
"Leipzig","15Hz","square","Fp1",-31.5883351989959,97.2188992087232,8.24099733736241
"Leipzig","15Hz","square","AF7",-60.0845840598412,82.6993351989959,8.02891472459831
"Leipzig","15Hz","square","AF3",-34.7485187168438,74.5184388657274,8.28141899479374
"Leipzig","15Hz","square","F1",-20.8116439038144,51.5106262243125,8.26029370682643
"Leipzig","15Hz","square","F3",-41.9542731897285,51.8092126664904,8.20514415526164
"Leipzig","15Hz","square","F5",-62.8929681582845,54.6720231218949,7.78008414758478
"Leipzig","15Hz","square","F7",-82.6993351989959,60.0845840598412,8.03415313485375
"Leipzig","15Hz","square","FT7",-97.2188992087232,31.5883351989959,8.21787894917174
"Leipzig","15Hz","square","FC5",-74.6864341197762,28.669435963624,7.99853808405929
"Leipzig","15Hz","square","FC3",-49.0530364688705,26.081962142133,8.38912858304067
"Leipzig","15Hz","square","FC1",-25.1418887118689,25.1418887118689,8.22623537487511
"Leipzig","15Hz","square","C1",-25.556,1.56485367995049e-15,8.08729539443811
"Leipzig","15Hz","square","C3",-51.112,3.12970735990098e-15,7.64679240944484
"Leipzig","15Hz","square","C5",-76.666,4.69443857517155e-15,8.10036582536851
"Leipzig","15Hz","square","T7",-102.222,6.25929225512204e-15,16.1904852292055
"Leipzig","15Hz","square","TP7",-97.2188992087232,-31.5883351989959,9.28794444227264
"Leipzig","15Hz","square","CP5",-74.6864341197762,-28.669435963624,8.72065812481765
"Leipzig","15Hz","square","CP3",-49.0530364688705,-26.081962142133,8.4118690907201
"Leipzig","15Hz","square","CP1",-25.1418887118689,-25.1418887118689,8.52279552597447
"Leipzig","15Hz","square","P1",-20.8116439038144,-51.5106262243124,10.1221283674409
"Leipzig","15Hz","square","P3",-41.9542731897285,-51.8092126664904,10.9080996942274
"Leipzig","15Hz","square","P5",-62.8929681582845,-54.6720231218949,13.2363835127896
"Leipzig","15Hz","square","P7",-82.6993351989959,-60.0845840598412,13.6167229629772
"Leipzig","15Hz","square","P9",-103.374573507242,-75.1060239674276,13.7757213464135
"Leipzig","15Hz","square","PO7",-60.0845840598412,-82.6993351989959,13.9960975808773
"Leipzig","15Hz","square","PO3",-34.7485187168438,-74.5184388657274,12.5394511459841
"Leipzig","15Hz","square","O1",-31.5883351989959,-97.2188992087232,13.4260899082188
"Leipzig","15Hz","square","Iz",1.5648291870145e-14,-127.778,23.597265346279
"Leipzig","15Hz","square","Oz",1.25185845102441e-14,-102.222,20.3834570469317
"Leipzig","15Hz","square","POz",9.3888771503431e-15,-76.666,12.6969505588032
"Leipzig","15Hz","square","Pz",6.25941471980195e-15,-51.112,10.1279641711455
"Leipzig","15Hz","square","CPz",3.12970735990098e-15,-25.556,8.44105435516777
"Leipzig","15Hz","square","Fpz",0,102.222,8.43299916079282
"Leipzig","15Hz","square","Fp2",31.5883351989959,97.2188992087232,8.07808723034824
"Leipzig","15Hz","square","AF8",60.0845840598412,82.6993351989959,8.24825043670589
"Leipzig","15Hz","square","AF4",34.7485187168438,74.5184388657274,7.90496032585519
"Leipzig","15Hz","square","Afz",0,76.666,8.53289254272813
"Leipzig","15Hz","square","Fz",0,51.112,8.21914983612588
"Leipzig","15Hz","square","F2",20.8116439038144,51.5106262243125,8.37574421910668
"Leipzig","15Hz","square","F4",41.9542731897285,51.8092126664904,8.04134862524853
"Leipzig","15Hz","square","F6",62.8929681582845,54.6720231218949,7.99510750565269
"Leipzig","15Hz","square","F8",82.6993351989959,60.0845840598412,8.37487365824289
"Leipzig","15Hz","square","FT8",97.2188992087232,31.5883351989959,8.1652355000541
"Leipzig","15Hz","square","FC6",74.6864341197762,28.669435963624,7.93795112571766
"Leipzig","15Hz","square","FC4",49.0530364688705,26.081962142133,8.58921228630848
"Leipzig","15Hz","square","FC2",25.1418887118689,25.1418887118689,7.9750963228939
"Leipzig","15Hz","square","FCz",0,25.556,7.91655863274018
"Leipzig","15Hz","square","Cz",0,0,8.18101020159114
"Leipzig","15Hz","square","C2",25.556,1.56485367995049e-15,8.65868400058176
"Leipzig","15Hz","square","C4",51.112,3.12970735990098e-15,7.91119842873503
"Leipzig","15Hz","square","C6",76.666,4.69443857517155e-15,8.85845728023594
"Leipzig","15Hz","square","T8",102.222,6.25929225512204e-15,15.6687127055486
"Leipzig","15Hz","square","TP8",97.2188992087232,-31.5883351989959,9.265963260197
"Leipzig","15Hz","square","CP6",74.6864341197762,-28.669435963624,9.06737294344329
"Leipzig","15Hz","square","CP4",49.0530364688705,-26.081962142133,8.28961060447705
"Leipzig","15Hz","square","CP2",25.1418887118689,-25.1418887118689,8.34468040757512
"Leipzig","15Hz","square","P2",20.8116439038144,-51.5106262243124,10.020962774619
"Leipzig","15Hz","square","P4",41.9542731897285,-51.8092126664904,11.3148816046029
"Leipzig","15Hz","square","P6",62.8929681582845,-54.6720231218949,15.2689985221546
"Leipzig","15Hz","square","P8",82.6993351989959,-60.0845840598412,16.1956423071531
"Leipzig","15Hz","square","P10",103.374573507242,-75.1060239674276,14.6448070711089
"Leipzig","15Hz","square","PO8",60.0845840598412,-82.6993351989959,17.1879717852706
"Leipzig","15Hz","square","PO4",34.7485187168438,-74.5184388657274,13.6194001344668
"Leipzig","15Hz","square","O2",31.5883351989959,-97.2188992087232,15.462401013983
"Leipzig","15Hz","sine","Fp1",-31.5883351989959,97.2188992087232,8.04542709652329
"Leipzig","15Hz","sine","AF7",-60.0845840598412,82.6993351989959,8.08229805791967
"Leipzig","15Hz","sine","AF3",-34.7485187168438,74.5184388657274,8.33584107283999
"Leipzig","15Hz","sine","F1",-20.8116439038144,51.5106262243125,8.25315172679057
"Leipzig","15Hz","sine","F3",-41.9542731897285,51.8092126664904,8.31758469528836
"Leipzig","15Hz","sine","F5",-62.8929681582845,54.6720231218949,8.33749926539049
"Leipzig","15Hz","sine","F7",-82.6993351989959,60.0845840598412,7.83825465975352
"Leipzig","15Hz","sine","FT7",-97.2188992087232,31.5883351989959,7.68174972686973
"Leipzig","15Hz","sine","FC5",-74.6864341197762,28.669435963624,8.20713701267675
"Leipzig","15Hz","sine","FC3",-49.0530364688705,26.081962142133,8.40763016828348
"Leipzig","15Hz","sine","FC1",-25.1418887118689,25.1418887118689,7.88136310959935
"Leipzig","15Hz","sine","C1",-25.556,1.56485367995049e-15,7.89317039527841
"Leipzig","15Hz","sine","C3",-51.112,3.12970735990098e-15,7.86160456921817
"Leipzig","15Hz","sine","C5",-76.666,4.69443857517155e-15,8.15585661008706
"Leipzig","15Hz","sine","T7",-102.222,6.25929225512204e-15,14.8830085152017
"Leipzig","15Hz","sine","TP7",-97.2188992087232,-31.5883351989959,8.98813455172923
"Leipzig","15Hz","sine","CP5",-74.6864341197762,-28.669435963624,8.36103544517194
"Leipzig","15Hz","sine","CP3",-49.0530364688705,-26.081962142133,8.09620904353648
"Leipzig","15Hz","sine","CP1",-25.1418887118689,-25.1418887118689,8.39319896887582
"Leipzig","15Hz","sine","P1",-20.8116439038144,-51.5106262243124,9.16605431775737
"Leipzig","15Hz","sine","P3",-41.9542731897285,-51.8092126664904,11.0560319207583
"Leipzig","15Hz","sine","P5",-62.8929681582845,-54.6720231218949,12.4948880162454
"Leipzig","15Hz","sine","P7",-82.6993351989959,-60.0845840598412,12.6405251839001
"Leipzig","15Hz","sine","P9",-103.374573507242,-75.1060239674276,12.1136277434831
"Leipzig","15Hz","sine","PO7",-60.0845840598412,-82.6993351989959,13.5501333484353
"Leipzig","15Hz","sine","PO3",-34.7485187168438,-74.5184388657274,11.7436705775232
"Leipzig","15Hz","sine","O1",-31.5883351989959,-97.2188992087232,13.0956668869598
"Leipzig","15Hz","sine","Iz",1.5648291870145e-14,-127.778,20.9863760707031
"Leipzig","15Hz","sine","Oz",1.25185845102441e-14,-102.222,18.2211231038866
"Leipzig","15Hz","sine","POz",9.3888771503431e-15,-76.666,11.2847722466473
"Leipzig","15Hz","sine","Pz",6.25941471980195e-15,-51.112,9.1766677349791
"Leipzig","15Hz","sine","CPz",3.12970735990098e-15,-25.556,8.38956465211246
"Leipzig","15Hz","sine","Fpz",0,102.222,8.44923580271797
"Leipzig","15Hz","sine","Fp2",31.5883351989959,97.2188992087232,8.20902655665436
"Leipzig","15Hz","sine","AF8",60.0845840598412,82.6993351989959,8.06870147784737
"Leipzig","15Hz","sine","AF4",34.7485187168438,74.5184388657274,8.06529776635697
"Leipzig","15Hz","sine","Afz",0,76.666,8.38600911955744
"Leipzig","15Hz","sine","Fz",0,51.112,8.51270024857486
"Leipzig","15Hz","sine","F2",20.8116439038144,51.5106262243125,8.53940096358475
"Leipzig","15Hz","sine","F4",41.9542731897285,51.8092126664904,8.79712095629727
"Leipzig","15Hz","sine","F6",62.8929681582845,54.6720231218949,8.44065867332906
"Leipzig","15Hz","sine","F8",82.6993351989959,60.0845840598412,8.51379458273999
"Leipzig","15Hz","sine","FT8",97.2188992087232,31.5883351989959,8.31559841762836
"Leipzig","15Hz","sine","FC6",74.6864341197762,28.669435963624,8.02890159896596
"Leipzig","15Hz","sine","FC4",49.0530364688705,26.081962142133,8.39323622248507
"Leipzig","15Hz","sine","FC2",25.1418887118689,25.1418887118689,8.01209476232876
"Leipzig","15Hz","sine","FCz",0,25.556,8.01129653755234
"Leipzig","15Hz","sine","Cz",0,0,7.97181326800719
"Leipzig","15Hz","sine","C2",25.556,1.56485367995049e-15,8.16933398046126
"Leipzig","15Hz","sine","C4",51.112,3.12970735990098e-15,8.06677940726565
"Leipzig","15Hz","sine","C6",76.666,4.69443857517155e-15,8.19730406954884
"Leipzig","15Hz","sine","T8",102.222,6.25929225512204e-15,14.1916081482758
"Leipzig","15Hz","sine","TP8",97.2188992087232,-31.5883351989959,9.48202280545129
"Leipzig","15Hz","sine","CP6",74.6864341197762,-28.669435963624,8.79276941765886
"Leipzig","15Hz","sine","CP4",49.0530364688705,-26.081962142133,8.38901042176637
"Leipzig","15Hz","sine","CP2",25.1418887118689,-25.1418887118689,8.41415947067934
"Leipzig","15Hz","sine","P2",20.8116439038144,-51.5106262243124,9.29999208348978
"Leipzig","15Hz","sine","P4",41.9542731897285,-51.8092126664904,10.3668806676173
"Leipzig","15Hz","sine","P6",62.8929681582845,-54.6720231218949,14.3957135465553
"Leipzig","15Hz","sine","P8",82.6993351989959,-60.0845840598412,14.7820362520494
"Leipzig","15Hz","sine","P10",103.374573507242,-75.1060239674276,13.3778582534228
"Leipzig","15Hz","sine","PO8",60.0845840598412,-82.6993351989959,14.7024281622637
"Leipzig","15Hz","sine","PO4",34.7485187168438,-74.5184388657274,12.5492159595057
"Leipzig","15Hz","sine","O2",31.5883351989959,-97.2188992087232,13.7122486166657
